id,sentence,difficulty,note_orthographe,lexical_complexite,char_length,word_length,type_token_ratio,sentence_length,avg_word_length,complexite_texte,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
558,Elle était heureuse,1,1.0,0.05883456857278846,0.009566326530612245,0.007575757575757576,1.0,0.007575757575757576,0.3333333333333333,0.016304347826086956,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
559,"La seconde modernité y adjoint un individualisme plus concret qui valorise la construction des identités de chacun et de chacune, puisque l'émancipation des femmes ressortit de cette période.",4,1.0,0.16867070102672194,0.11926020408163264,0.10227272727272728,0.7589285714285716,0.10227272727272728,0.3506493506493506,0.16847826086956522,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.0,0.16129032258064516,0.12903225806451613,0.0,0.25806451612903225,0.0,0.16129032258064516,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903
560,Il achète des légumes et des fruits.,0,1.0,0.06707372906325784,0.02040816326530612,0.022727272727272728,0.6785714285714284,0.022727272727272728,0.2077922077922078,0.043478260869565216,0.125,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.125,0.0,0.125,0.0,0.0
561,Nous sommes en retard.,0,0.3999999999999999,0.05361256544502617,0.011479591836734693,0.011363636363636364,1.0,0.011363636363636364,0.25,0.021739130434782608,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
562,"Aussitôt installés derrière nos pupitres, nous commençâmes la discussion thématique inscrite à l'ordre du jour.",5,1.0,0.11701155156652539,0.06823979591836733,0.05303030303030304,1.0,0.05303030303030304,0.40606060606060607,0.048913043478260865,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.2222222222222222,0.0,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,0.0
563,"Il existera bien sûr des moyens détournés de tricher, mais l'accent sera mis sur la dissuasion, à la manière des contrôles antidopage, l'autre condition étant évidemment d'imaginer des sujets qui ne se prêtent pas au copier-coller.",3,0.9166666666666665,0.19537254368667975,0.14477040816326528,0.13257575757575757,0.8125,0.13257575757575757,0.31313131313131315,0.24456521739130435,0.08888888888888889,0.08888888888888889,0.022222222222222223,0.0,0.044444444444444446,0.13333333333333333,0.06666666666666667,0.0,0.2222222222222222,0.0,0.13333333333333333,0.044444444444444446,0.15555555555555556,0.0,0.0
564,"Selon les auteurs de l'article Cahiers santé, l'accès facile à des huiles peu onéreuses a joué un rôle prépondérant en raison d'une production industrielle généralisée à bas prix.",4,1.0,0.15066446061210456,0.11160714285714285,0.10227272727272728,0.9196428571428572,0.10227272727272728,0.31168831168831174,0.1793478260869565,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304,0.18181818181818182,0.0,0.0,0.24242424242424243,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0
565,Cela nécessite des équipements et suffsamment de place.,3,1.0,0.08146324879309172,0.03252551020408163,0.026515151515151516,1.0,0.026515151515151516,0.3636363636363636,0.048913043478260865,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0
566,"Vers dix heures, je monte dans ma chambre.",1,1.0,0.06266403753314748,0.02423469387755102,0.026515151515151516,1.0,0.026515151515151516,0.21590909090909094,0.05434782608695653,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.0,0.0
567,"Innovation et simplicité sont les jalons du seul chemin à parcourir pour retrouver concrètement et durablement un élan créatif adapté à un monde qui change, évolue mais reste friand de bonnes choses.",4,0.8125,0.17622886344848313,0.12436224489795916,0.11742424242424243,0.7890625,0.11742424242424243,0.29545454545454547,0.18478260869565216,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0,0.2647058823529412,0.0,0.14705882352941177,0.08823529411764706,0.14705882352941177,0.0,0.0
568,Parce que jamais je céderai devant la barbarie.,2,1.0,0.07143700278778813,0.0274234693877551,0.026515151515151516,1.0,0.026515151515151516,0.27272727272727276,0.048913043478260865,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222
569,"Dans ces lieux imaginés, rien ne nous perturbera",5,1.0,0.07363024410144828,0.02806122448979592,0.026515151515151516,1.0,0.026515151515151516,0.2840909090909091,0.048913043478260865,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0
570,"J'habite au Niger, et vous ?",0,1.0,0.055701366696131085,0.015306122448979591,0.01893939393939394,1.0,0.01893939393939394,0.16666666666666669,0.043478260869565216,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0
571,"Pis ensuite Champlain poursuit l'exploration du Québec, qui à l'époque s'appelait la Nouvelle France",4,1.0,0.09787525862320176,0.061224489795918366,0.04924242424242424,1.0,0.04924242424242424,0.38311688311688313,0.09782608695652174,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0
572,Les profils retenus seront rappelés pour participer aux entretiens et aux quarante-deux heures de concours.,3,1.0,0.11314340110151626,0.06568877551020408,0.05303030303030304,0.8500000000000001,0.05303030303030304,0.3818181818181819,0.09782608695652174,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0
573,"Paul Andreu, l'architecte de l'aéroport de Roissy (du terminal 1 au terminal 2E-K) ainsi que de l'Opéra de Pékin entre autres, s'était demandé s'il devait installer des portes automatiques dans un aéroport qu'il était en train de concevoir comme le requérait tout aéroport digne de ce nom car, après un rapide calcul à partir des conditions locales, le coût d'achat et surtout de maintenance d'une porte automatique revenait plus cher que le salaire d'un portier qui pouvait nourrir une famille avec.",3,0.9629629629629628,0.3484302743883839,0.3163265306122449,0.30303030303030304,0.6388888888888888,0.30303030303030304,0.2895622895622896,0.26902173913043476,0.0707070707070707,0.030303030303030304,0.020202020202020204,0.0,0.030303030303030304,0.15151515151515152,0.04040404040404041,0.010101010101010102,0.24242424242424243,0.0,0.1919191919191919,0.06060606060606061,0.08080808080808081,0.030303030303030304,0.04040404040404041
574,Tu as passé une bonne journée.,0,1.0,0.05941479114253983,0.016581632653061222,0.01893939393939394,1.0,0.01893939393939394,0.19696969696969702,0.03804347826086957,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
575,La vie en France est très différente de celle au Canada.,0,0.7272727272727271,0.07798191337458352,0.033163265306122444,0.03787878787878789,1.0,0.03787878787878789,0.19834710743801653,0.059782608695652176,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.16666666666666666,0.0
576,C'est bientôt l'anniversaire de Julie.,0,0.3999999999999999,0.05744203440538519,0.021683673469387755,0.015151515151515152,1.0,0.015151515151515152,0.43636363636363634,0.03804347826086957,0.125,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0
577,"Trop de charlatans et songe-creux en partie malhonnêtes, en partie dupes de leur propre enthousiasme, ont fait au genre humain de magnifiques promesses qu'ils étaient bien empêchés de tenir.",5,0.896551724137931,0.15274359148704697,0.11862244897959183,0.10606060606060606,0.6120689655172413,0.10606060606060606,0.32601880877742945,0.1902173913043478,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.2571428571428571,0.0,0.2,0.14285714285714285,0.08571428571428572,0.0,0.0
578,"Au milieu de ces collines aux formes admirables et se précipitant vers le lac par des pentes si singulières, je puis garder toutes les illusions des descriptions du Tasse et de l'Arioste.",4,1.0,0.1727177534507377,0.11670918367346937,0.11742424242424243,0.7890625,0.11742424242424243,0.26136363636363635,0.1902173913043478,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.0,0.14285714285714285,0.05714285714285714,0.0,0.17142857142857143,0.0,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0
579,Tu parles bien anglais.,0,1.0,0.051987942249722335,0.01211734693877551,0.011363636363636364,1.0,0.011363636363636364,0.27272727272727276,0.021739130434782608,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
580,Bonjour à tous !,0,1.0,0.05117563065207043,0.007653061224489796,0.011363636363636364,1.0,0.011363636363636364,0.11363636363636365,0.016304347826086956,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0
581,M. Aphatie a été le premier à animer une émission dite sérieuse à la radio puis à la télévision.,2,0.8421052631578947,0.11105459985041134,0.0586734693877551,0.06818181818181819,0.644736842105263,0.06818181818181819,0.1913875598086125,0.10869565217391304,0.05,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.15,0.1,0.1,0.05,0.0
582,"Mais ils sont arrivés en plein hiver, au mois de décembre 1620, et ne sont ni de grands agriculteurs ni de grands chasseurs",3,1.0,0.10339566192969334,0.07589285714285714,0.08333333333333334,0.5108695652173914,0.08333333333333334,0.2173913043478261,0.1358695652173913,0.08,0.04,0.16,0.0,0.08,0.08,0.04,0.04,0.16,0.0,0.12,0.12,0.08,0.0,0.0
583,Ce chiffre devrait encore augmenter dans les prochaines années.,4,1.0,0.08268171618956957,0.037627551020408156,0.0303030303030303,1.0,0.0303030303030303,0.37373737373737376,0.05434782608695653,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.0,0.0
584,Ça faisait longtemps que je ne m'étais pas fait plaisir.,1,1.0,0.07519684503977697,0.033163265306122444,0.03409090909090909,1.0,0.03409090909090909,0.24545454545454548,0.06521739130434782,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.08333333333333333
585,Nous allons à Paris pour prendre un train.,0,1.0,0.06736384034813353,0.02423469387755102,0.026515151515151516,1.0,0.026515151515151516,0.21590909090909094,0.048913043478260865,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0
586,Certains partenaires ne demandent pas votre consentement et s'appuient sur leur intérêt commercial légitime pour traiter vos données.,5,1.0,0.13430218414511605,0.0822704081632653,0.06439393939393939,1.0,0.06439393939393939,0.40404040404040403,0.10869565217391304,0.05,0.1,0.05,0.0,0.0,0.2,0.05,0.0,0.2,0.0,0.1,0.1,0.15,0.0,0.0
587,Notre héros croyait tous les Français profondément émus comme lui de l'extrême danger que courait la patrie.,3,1.0,0.1071555041816822,0.06632653061224489,0.06060606060606061,1.0,0.06060606060606061,0.31016042780748665,0.10326086956521739,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.0,0.05263157894736842
588,C'est auprès de son grand-père que Grégoire trouvera le courage de lutter pour devenir quelqu'un et grandir tout simplement.,1,0.8421052631578947,0.12115047256408511,0.07653061224489795,0.06818181818181819,0.8815789473684208,0.06818181818181819,0.3253588516746411,0.11956521739130435,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.13636363636363635,0.0,0.18181818181818182,0.045454545454545456,0.09090909090909091
589,J'aime les panoramas.,1,1.0,0.0633603046168491,0.010841836734693877,0.007575757575757576,1.0,0.007575757575757576,0.393939393939394,0.02717391304347826,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
590,"J'étais toujours dans ses jambes, effectivement, à goûter tous ses plats",4,1.0,0.08772965254640645,0.0433673469387755,0.03787878787878789,0.7954545454545454,0.03787878787878789,0.3305785123966943,0.07608695652173914,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0
591,"Au même instant, Fabrice se faisait annoncer chez la comtesse Pietranera.",4,1.0,0.08981845379751137,0.04400510204081632,0.03787878787878789,1.0,0.03787878787878789,0.3388429752066116,0.07065217391304349,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0
592,"Si nous savions conduire l'automobile à boite automatique, nous pourrions l'emprunter le samedi soir pour nous rendre à l'observatoire.",3,1.0,0.11554165438982189,0.08354591836734693,0.06818181818181819,0.644736842105263,0.06818181818181819,0.3779904306220096,0.13043478260869565,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.25,0.0,0.125,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664
593,Je suis tout à fait d'accord avec la jeune fille.,1,0.7000000000000002,0.06614537295165565,0.028698979591836732,0.03409090909090909,1.0,0.03409090909090909,0.18181818181818182,0.059782608695652176,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.25,0.08333333333333333,0.0,0.0,0.0
594,J'ai 36 ans.,1,1.0,0.036205888352485206,0.005102040816326531,0.007575757575757576,1.0,0.007575757575757576,0.12121212121212122,0.02717391304347826,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0
595,"À cette occasion, a été annoncé un grand plan vélo destiné à faire décoller enfin ce mode de transport, notamment grâce à l'indemnité kilométrique : ce dispositif autorise l'employeur à dédommager ses salariés se rendant au travail à vélo (environ 0, 25 euro par kilomètre parcouru).",3,1.0,0.21902327521873766,0.17793367346938774,0.17045454545454547,0.7554347826086953,0.17045454545454547,0.2885375494071146,0.2934782608695652,0.12962962962962962,0.05555555555555555,0.0,0.0,0.05555555555555555,0.12962962962962962,0.018518518518518517,0.037037037037037035,0.25925925925925924,0.0,0.14814814814814814,0.037037037037037035,0.12962962962962962,0.0,0.0
596,Je peux m'asseoir ici ?,0,1.0,0.044387026585979455,0.01211734693877551,0.015151515151515152,1.0,0.015151515151515152,0.16363636363636364,0.03260869565217392,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
597,Ne pas respirer les aérosols.,1,1.0,0.06788604066090977,0.01594387755102041,0.015151515151515152,1.0,0.015151515151515152,0.27272727272727276,0.03260869565217392,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
598,Je mange une pomme.,0,1.0,0.048738695859114695,0.009566326530612245,0.011363636363636364,1.0,0.011363636363636364,0.18181818181818182,0.02717391304347826,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
599,Il me reste des croissants.,0,1.0,0.06527503909702861,0.014668367346938774,0.015151515151515152,1.0,0.015151515151515152,0.23636363636363633,0.03260869565217392,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
600,"Dès que nous eûmes reçu de ses nouvelles, nous fûmes soulagés",5,1.0,0.08041884816753926,0.03635204081632652,0.03787878787878789,0.7954545454545454,0.03787878787878789,0.23966942148760334,0.06521739130434782,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.0,0.08333333333333333
601,Je préfère aller au travail à vélo,0,1.0,0.06362140477323722,0.01913265306122449,0.022727272727272728,1.0,0.022727272727272728,0.18181818181818182,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0
602,"A son anniversaire, il a eu autant d'argent que son frère.",2,1.0,0.058486435030937645,0.03443877551020408,0.03787878787878789,0.7954545454545454,0.03787878787878789,0.2148760330578512,0.07608695652173914,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142
603,"Le matin, j'avais eu un autre rendez-vous pour un film encore plus intéressant, alors je ne sais pas ce que je devais faire!",2,1.0,0.12062827225130887,0.07653061224489795,0.08333333333333334,0.8043478260869565,0.08333333333333334,0.22134387351778656,0.14673913043478262,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.1111111111111111,0.18518518518518517,0.0,0.1111111111111111,0.0,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.0
604,Nous apprécions qu'ils aient répondu sur-le-champ.,4,1.0,0.07519684503977697,0.029336734693877552,0.01893939393939394,1.0,0.01893939393939394,0.5,0.043478260869565216,0.125,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0
605,"Tard le soir, Jules rentre tout seul.",0,1.0,0.056223567008907314,0.021045918367346938,0.022727272727272728,1.0,0.022727272727272728,0.2207792207792208,0.048913043478260865,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
606,Il a un pantalon vert et une chemise blanche,0,1.0,0.06879118786972188,0.02551020408163265,0.0303030303030303,1.0,0.0303030303030303,0.18181818181818182,0.048913043478260865,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
607,"C'est ainsi que, pendant longtemps, quand, réveillé la nuit, je me ressouvenais de Combray, je n'en revis jamais que cette sorte de pan lumineux, découpé au milieu d'indistinctes ténèbres, pareil à ceux que l'embrasement d'un feu de Bengale ou quelque projection électrique éclairent et sectionnent dans un édifice dont les autres parties restent plongées dans la nuit : à la base assez large, le petit salon, la salle à manger, l'amorce de l'allée obscure par où arriverait M. Swann, l'auteur inconscient de mes tristesses, le vestibule où je m'acheminais vers la première marche de l'escalier, si cruel à monter, qui constituait à lui seul le tronc fort étroit de cette pyramide irrégulière ; et, au faîte, ma chambre à coucher avec le petit couloir à porte vitrée pour l'entrée de maman ; en un mot, toujours vu à la même heure, isolé de tout ce qu'il pouvait y avoir autour, se détachant seul sur l'obscurité, le décor strictement nécessaire (comme celui qu'on voit indiqué en tête des vieilles pièces pour les représentations en province) au drame de mon déshabillage ; comme si Combray n'avait consisté qu'en deux étages reliés par un mince escalier et comme s'il n'y avait jamais été que sept heures du soir.",5,0.9560975609756097,0.765263658933388,0.7723214285714285,0.7727272727272727,0.4621951219512195,0.7727272727272727,0.2665188470066519,0.3342391304347826,0.10975609756097561,0.06097560975609756,0.016260162601626018,0.0,0.016260162601626018,0.12195121951219512,0.0975609756097561,0.008130081300813009,0.17073170731707318,0.0,0.16666666666666666,0.08536585365853659,0.09349593495934959,0.02032520325203252,0.032520325203252036
608,Giscard va pourtant réussir à transformer ce revers en tremplin,4,1.0,0.08355205004419662,0.037627551020408156,0.03409090909090909,1.0,0.03409090909090909,0.30909090909090914,0.02717391304347826,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.2,0.0
609,C'est le mot d'ordre d'Epic écrit en grand au début du premier numéro,1,0.7692307692307692,0.08140522653611655,0.04145408163265305,0.045454545454545456,1.0,0.045454545454545456,0.21678321678321683,0.08695652173913043,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.25,0.0,0.3125,0.125,0.0625,0.0625,0.0
610,Sauf si je dois compter jusqu'à 5.,0,1.0,0.05563173998776092,0.01913265306122449,0.022727272727272728,1.0,0.022727272727272728,0.18181818181818182,0.048913043478260865,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111
611,"Serveur : désolé pour le retard, nous sommes très occupés ce soir.",1,1.0,0.08169533782099225,0.03954081632653061,0.04166666666666667,1.0,0.04166666666666667,0.2348484848484848,0.07608695652173914,0.21428571428571427,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0
612,Elles ne vont pas au théâtre parce qu'elles n'ont pas le temps.,2,1.0,0.07812116679132385,0.037627551020408156,0.04166666666666667,0.8125,0.04166666666666667,0.2121212121212121,0.08152173913043478,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333
613,Il y a de la neige à la montage.,0,1.0,0.06173568142154528,0.017857142857142856,0.0303030303030303,0.75,0.0303030303030303,0.06060606060606061,0.05434782608695653,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0
614,Simone doit exercer sa voix pour rester constante,3,1.0,0.06893044128646222,0.028698979591836732,0.026515151515151516,1.0,0.026515151515151516,0.29545454545454547,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.375,0.125,0.0
615,"C'est pour unifier un territoire constitué d'une myriade de particularismes régionaux et de colonies que l'école devient gratuite, laïque et obligatoire par les lois Ferry de 1881 et 1882.",5,1.0,0.1785925069694703,0.1173469387755102,0.10606060606060606,0.6896551724137929,0.10606060606060606,0.3197492163009405,0.18478260869565216,0.058823529411764705,0.0,0.08823529411764706,0.0,0.029411764705882353,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0
616,La consommation sera encadrée par du personnel et éloignée des lieux publics,3,1.0,0.10084268262278732,0.04591836734693877,0.04166666666666667,1.0,0.04166666666666667,0.31060606060606066,0.06521739130434782,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0
617,"De plus, les élèves ont des téléphones portables au collège car ils sont équipés par leurs parents qui veulent pouvoir joindre leur enfant après la classe, parce que ça les rassure.",3,0.806451612903226,0.15859416906537321,0.11288265306122448,0.11363636363636365,0.92741935483871,0.11363636363636365,0.26099706744868034,0.18478260869565216,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.0,0.20588235294117646,0.0,0.11764705882352941,0.029411764705882353,0.11764705882352941,0.0,0.058823529411764705
618,"Avec le printemps, qui commence en mars, le soleil est de retour et le temps se réchauffe.",0,0.8235294117647056,0.110109665951102,0.054846938775510196,0.06060606060606061,0.7352941176470589,0.06060606060606061,0.213903743315508,0.10869565217391304,0.15,0.0,0.05,0.0,0.05,0.15,0.1,0.0,0.25,0.0,0.15,0.0,0.1,0.0,0.0
619,C'est pour quand ?,0,1.0,0.048738695859114695,0.008928571428571428,0.011363636363636364,1.0,0.011363636363636364,0.15909090909090912,0.013586956521739132,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
620,"Ce livre, tu me le conseilles ou tu me le déconseilles?",2,1.0,0.10235126130414086,0.03252551020408163,0.03787878787878789,0.38636363636363646,0.03787878787878789,0.19008264462809915,0.06521739130434782,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0
621,"Moi, je suis musicien, je suis violoniste.",0,0.5714285714285716,0.08285578296049498,0.02423469387755102,0.022727272727272728,0.3571428571428572,0.022727272727272728,0.28571428571428575,0.02717391304347826,0.3,0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
622,"Année après année, le troupeau prospère jusqu'à compter, en 1996, 3 500 têtes.",4,1.0,0.07706806282722511,0.0471938775510204,0.045454545454545456,1.0,0.045454545454545456,0.2797202797202797,0.048913043478260865,0.2222222222222222,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.2222222222222222,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0
623,"Le pays, qui pèse 17 % des émissions de GES, doit impérativement ratifier le protocole de Kyoto pour que celui-ci entre en vigueur.",4,1.0,0.13263887944516212,0.08099489795918366,0.08333333333333334,0.9021739130434785,0.08333333333333334,0.2490118577075099,0.14130434782608695,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.2692307692307692,0.0,0.23076923076923078,0.0,0.11538461538461539,0.0,0.038461538461538464
624,"C'est de votre faute : on utilise cette expression quand une autre personne est responsable, est coupable d'une action.",2,0.6842105263157894,0.12115047256408511,0.07334183673469387,0.06818181818181819,0.8815789473684208,0.06818181818181819,0.3014354066985646,0.125,0.13043478260869565,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.0,0.17391304347826086,0.0,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216
625,"La liberté correspondrait donc à un sentiment intérieur, à une expérience immédiate en chaque homme",5,1.0,0.11411043871776853,0.06058673469387754,0.05303030303030304,0.8500000000000001,0.05303030303030304,0.3333333333333333,0.08695652173913043,0.0625,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.1875,0.125,0.0625,0.0,0.0
626,La famille Chanel découvre la maison dans laquelle elle va passer sa première semaine de vacances.,1,1.0,0.1049970762222071,0.059948979591836725,0.05681818181818182,1.0,0.05681818181818182,0.2897727272727273,0.09239130434782608,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0
