id,sentence,difficulty,note_orthographe,lexical_complexite,char_length,word_length,type_token_ratio,sentence_length,avg_word_length,complexite_texte,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
2654,"L'une de ses dernières initiatives a été la création du festival Best of Doc, dont la première édition avait eu lieu en novembre 2019.",4,0.875,0.12929144154275043,0.08290816326530612,0.08712121212121213,0.9580823293172692,0.08712121212121213,0.21874999999999997,0.08108108108108107,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.2222222222222222,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0
2655,"Bonjour, c'est mon dernier jour dans cette école.",0,1.0,0.06642387978513632,0.028698979591836732,0.026515151515151516,1.0,0.026515151515151516,0.27083333333333337,0.030030030030030026,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0
2656,"Les concierges, en manches de chemise, à cheval sur des chaises en paille, fumaient la pipe sous des portes cochères, et les passants allaient d'un pas accablé, le front nu, le chapeau à la main.",5,1.0,0.17754810634391782,0.12181122448979591,0.12878787878787878,0.8562822719449226,0.12878787878787878,0.21666666666666665,0.12912912912912913,0.16279069767441862,0.06976744186046512,0.023255813953488372,0.0,0.0,0.20930232558139536,0.0,0.0,0.2558139534883721,0.0,0.18604651162790697,0.046511627906976744,0.046511627906976744,0.0,0.0
2657,"Quand ils s'approchent trop près de la tribu, les femmes leur jettent des pierres et les hommes les chassent.",2,0.8421052631578947,0.10881107258070605,0.06696428571428571,0.06818181818181819,0.8941027266962588,0.06818181818181819,0.23245614035087722,0.03303303303303303,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.0,0.22727272727272727,0.13636363636363635,0.0,0.2727272727272727,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456
2658,L'éducation est censée préparer la jeune génération à l'avenir.,3,1.0,0.08102808186577819,0.037627551020408156,0.0303030303030303,1.0,0.0303030303030303,0.34259259259259256,0.036036036036036036,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0
2659,La nouvelle majorité municipale vient de décider de baisser de 500 000 euros la subvention annuelle allouée à l'Opéra de Lyon.,4,1.0,0.13146788480439123,0.07780612244897958,0.07575757575757576,0.8562822719449226,0.07575757575757576,0.25396825396825395,0.06906906906906907,0.043478260869565216,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.17391304347826086,0.0,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.0
2660,Je vais aller prendre du pain à la boulangerie pour le petit-dejeuner.,1,1.0,0.08578010471204188,0.04209183673469387,0.04166666666666667,1.0,0.04166666666666667,0.24305555555555555,0.039039039039039033,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0
2661,"Pour terminer, n'oubliez pas le maquillage",2,1.0,0.0779819133745835,0.02423469387755102,0.01893939393939394,1.0,0.01893939393939394,0.3472222222222222,0.012012012012012012,0.125,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.0
2662,"À mesure que les lumières s'accroissent, l'esprit humain semble s'agrandir et les limites se reculent.",5,1.0,0.10298950613086737,0.062499999999999986,0.05303030303030304,0.9329317269076306,0.05303030303030304,0.3222222222222222,0.06006006006006005,0.1,0.0,0.05,0.0,0.0,0.15,0.15,0.0,0.2,0.0,0.05,0.05,0.2,0.0,0.05
2663,J'aime bien faire de l'escalade.,0,1.0,0.04960902971374174,0.017857142857142856,0.015151515151515152,1.0,0.015151515151515152,0.29999999999999993,0.024024024024024024,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.0
2664,Elle a pris plusieurs rendez-vous pour le directeur,2,1.0,0.06736384034813353,0.029974489795918362,0.026515151515151516,1.0,0.026515151515151516,0.29166666666666663,0.024024024024024024,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.25,0.0,0.125,0.0,0.125,0.0,0.0
2665,Mon fils est né ce matin.,0,1.0,0.048274517803313606,0.013392857142857144,0.01893939393939394,1.0,0.01893939393939394,0.11111111111111113,0.02102102102102102,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2666,"Il explora tout le rez-de-chaussée et découvrit un appentis, ou plutôt un petit hangar encombré de vieilles caisses et de deux carcasses de camionnettes.",4,1.0,0.14385949129404627,0.09502551020408162,0.08712121212121213,0.8323293172690764,0.08712121212121213,0.2847222222222222,0.07807807807807808,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.0,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.0,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.0
2667,"Il décrivait sa patrie comme une presqu'île desséchée et presque aride, semée pourtant d'oliviers ; mais bien qu'elle fût - il l'avouait lui-même - moins riante et moins fertile que le pays à l'ombre de la forêt, il en parlait avec tant d'amour, que le jeune prince demeurait sous le charme en l'écoutant.",3,1.0,0.2293387249676462,0.1919642857142857,0.196969696969697,0.848147306205956,0.196969696969697,0.2311320754716981,0.0960960960960961,0.109375,0.109375,0.046875,0.0,0.0,0.140625,0.109375,0.0,0.140625,0.0,0.140625,0.046875,0.109375,0.0,0.046875
2668,"Après lui avoir fait faire une bonne lieue, à pied, dans l'obscurité rendue plus profonde en apparence par le feu des bivouacs qui de toutes parts éclairaient l'horizon, l'adjudant remit Fabrice à un officier de gendarmerie qui, d'un air grave, lui demanda ses papiers.",4,1.0,0.20835792479771534,0.1690051020408163,0.1628787878787879,0.9314074479737131,0.1628787878787879,0.26136363636363635,0.16216216216216217,0.1111111111111111,0.018518518518518517,0.0,0.0,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.0,0.24074074074074073,0.0,0.18518518518518517,0.05555555555555555,0.1111111111111111,0.018518518518518517,0.0
2669,Vous étudiiez sérieusement et vous réussissiez sans le moindre effort de votre part.,2,1.0,0.09951645960621276,0.0510204081632653,0.045454545454545456,1.0,0.045454545454545456,0.2948717948717948,0.04204204204204204,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0
2670,Tu es très sympa.,0,1.0,0.04630176106615896,0.008290816326530613,0.011363636363636364,1.0,0.011363636363636364,0.12499999999999997,0.012012012012012012,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2671,"Le département a versé une aide financière à tous les lycéens ayant obtenu leur diplôme du baccalauréat avec mention ""très bien"".",3,1.0,0.12203419617032181,0.07971938775510203,0.07575757575757576,1.0,0.07575757575757576,0.2658730158730159,0.07207207207207207,0.125,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25,0.0,0.125,0.08333333333333333,0.08333333333333333,0.0,0.0
2672,La compétence fiscale des communes est réduite car elle dépend du droit cantonal.,3,1.0,0.09408308968518389,0.04910714285714285,0.045454545454545456,1.0,0.045454545454545456,0.27564102564102566,0.04204204204204204,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
2673,"Enfin, au Moyen-Orient, la Fête des mères a lieu le premier jour du printemps, soit le 21 mars.",3,0.833333333333333,0.09531122745782429,0.05803571428571428,0.06439393939393939,0.9441097724230255,0.06439393939393939,0.1944444444444444,0.06306306306306306,0.18181818181818182,0.09090909090909091,0.0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.3181818181818182,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0
2674,"Néanmoins, ces observations ont été obtenues en conditions contrôlées, et l'exposition des larves selon un scénario environnementalement réaliste d'ingestion de feuilles de plantes de culture contaminées n'a jamais été encore entrepris.",5,1.0,0.19110597372377475,0.14795918367346939,0.11363636363636365,0.9026428293820444,0.11363636363636365,0.3870967741935484,0.1111111111111111,0.08108108108108109,0.10810810810810811,0.02702702702702703,0.0,0.10810810810810811,0.08108108108108109,0.0,0.0,0.2702702702702703,0.0,0.1891891891891892,0.02702702702702703,0.10810810810810811,0.0,0.0
2675,"Il reste au lit un quart d'heure dans le noir avant de se lever, pour faire durer la nuit.",1,1.0,0.09647167259732702,0.054846938775510196,0.06818181818181819,1.0,0.06818181818181819,0.14912280701754385,0.06606606606606606,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.22727272727272727,0.0,0.2727272727272727,0.0,0.13636363636363635,0.0,0.0
2676,"Or, aujourd'hui, c'est un défi massif lancé à notre pays.",3,0.7000000000000002,0.06405657170055075,0.03380102040816326,0.03409090909090909,1.0,0.03409090909090909,0.2333333333333333,0.04204204204204204,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0
2677,"On est toujours sur des Zoom meetings, enfin moi, j'ai jamais l'occasion de regarder mon visage quand il est concentré",2,0.5499999999999998,0.120686294508284,0.07270408163265306,0.07196969696969698,0.949698795180723,0.07196969696969698,0.24583333333333332,0.07207207207207207,0.08333333333333333,0.125,0.0,0.0,0.125,0.125,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664
2678,Les importateurs s'engagent aussi à verser un acompte et à privilégier des relations commerciales durables avec les producteurs.,4,1.0,0.13646834840552113,0.07908163265306122,0.06439393939393939,0.9441097724230255,0.06439393939393939,0.3472222222222222,0.06006006006006005,0.05,0.05,0.05,0.0,0.0,0.2,0.05,0.0,0.25,0.0,0.15,0.1,0.1,0.0,0.0
2679,De quoi le prince ne se lasse pas ?,2,1.0,0.06614537295165565,0.019770408163265304,0.0303030303030303,1.0,0.0303030303030303,0.08333333333333334,0.02702702702702703,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
2680,Tu as pris une douche et tu es allée au lit.,1,1.0,0.06945264159923845,0.02551020408163265,0.03787878787878789,1.0,0.03787878787878789,0.09090909090909091,0.036036036036036036,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0
2681,"Bref, la démocratie a les tempes blanchies.",3,0.5714285714285716,0.06510097232610321,0.024872448979591837,0.022727272727272728,1.0,0.022727272727272728,0.27380952380952384,0.024024024024024024,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
2682,"Si tu pars en vacances avec nous, je serais ravie.",2,0.7000000000000002,0.06788604066090975,0.029336734693877552,0.03409090909090909,1.0,0.03409090909090909,0.17499999999999996,0.03303303303303303,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333
2683,Où irons-nous en vacances l'année prochaine ?,0,0.5714285714285716,0.06707372906325784,0.026147959183673467,0.022727272727272728,1.0,0.022727272727272728,0.29761904761904756,0.024024024024024024,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
2684,"C'est une chance pour lui, il va gagner un peu plus d'argent.",2,0.75,0.07046222887060584,0.03635204081632652,0.04166666666666667,1.0,0.04166666666666667,0.18055555555555555,0.024024024024024024,0.125,0.125,0.0,0.0,0.0625,0.125,0.1875,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0
2685,Un secrétaire va être embauché par le directeur,2,1.0,0.07269028353845107,0.0274234693877551,0.026515151515151516,1.0,0.026515151515151516,0.24999999999999997,0.024024024024024024,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.0,0.0
2686,"En conduisant un véhicule, vous ne pouvez pas téléphoner.",2,1.0,0.08929625348473515,0.03380102040816326,0.0303030303030303,1.0,0.0303030303030303,0.2870370370370371,0.03303303303303303,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0
2687,"Merci, c'est gentil.",0,1.0,0.047520228462636836,0.01020408163265306,0.007575757575757576,1.0,0.007575757575757576,0.33333333333333337,0.015015015015015015,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
2688,Il a pris son parapluie et il est sorti.,1,1.0,0.06449173862786427,0.022959183673469385,0.0303030303030303,1.0,0.0303030303030303,0.12962962962962962,0.030030030030030026,0.1,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0
2689,On peut sortir tous les jours dans les bars ou en boîte,0,1.0,0.07403639990027425,0.03252551020408163,0.04166666666666667,0.9161646586345382,0.04166666666666667,0.13888888888888887,0.036036036036036036,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0
2690,"Et grâce à ces nouvelles résolutions encourageantes, je dors bien mieux maintenant !",2,0.7692307692307692,0.10209016114775274,0.0510204081632653,0.045454545454545456,1.0,0.045454545454545456,0.2948717948717948,0.018018018018018014,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0
2691,Ils fonderaient ainsi une race de mortels qui feraient renaître sur la terre la grâce des dieux exilés.,3,0.833333333333333,0.11112422655878151,0.06313775510204081,0.06439393939393939,0.9441097724230255,0.06439393939393939,0.23148148148148148,0.057057057057057055,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.2631578947368421,0.0,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.0,0.0
2692,L'artiste peignit un paysage qu'il eut vu,5,1.0,0.06115545885179391,0.023596938775510203,0.022727272727272728,1.0,0.022727272727272728,0.24999999999999997,0.02702702702702703,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111
2693,"Le robot Philae s'assoupit sur la comète ""Tchouri"", après une mission historique qui a tenu en haleine et permis de récolter des données qui pourraient aider à comprendre les origines de la vie sur Terre.",3,1.0,0.1772732640740356,0.12755102040816324,0.12878787878787878,0.8850258175559381,0.12878787878787878,0.23809523809523805,0.12012012012012012,0.1,0.0,0.025,0.0,0.025,0.15,0.075,0.0,0.2,0.0,0.175,0.0,0.175,0.075,0.0
2694,"Plus d'un s'imposait un quart volontaire dans les barres de perroquet, qui eût maudit une telle corvée en toute autre circonstance.",4,1.0,0.1255812630967319,0.08099489795918366,0.07575757575757576,1.0,0.07575757575757576,0.27380952380952384,0.07507507507507508,0.08,0.04,0.0,0.0,0.04,0.2,0.08,0.0,0.16,0.0,0.16,0.12,0.12,0.0,0.0
2695,je fais attention.,0,1.0,0.052045964506697476,0.008928571428571428,0.007575757575757576,1.0,0.007575757575757576,0.2777777777777778,0.012012012012012012,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
2696,"En fin de scolarité, les garçons ont de meilleurs résultats aux exercices faisant appel à la réflexion.",3,0.8235294117647056,0.11697287006187529,0.06313775510204081,0.06060606060606061,0.9408221119773211,0.06060606060606061,0.2598039215686274,0.05405405405405405,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.3684210526315789,0.0,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0
2697,"Dzinkowski, (Dzinkowski, 2000), certaines études estiment que 50 à 90% de la valeur créée par les entreprises provient de l'exploitation de leurs actifs intellectuels",5,1.0,0.14195628687775283,0.10331632653061223,0.08712121212121213,0.9161646586345382,0.08712121212121213,0.32986111111111105,0.046546546546546545,0.16129032258064516,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0967741935483871,0.1935483870967742,0.0,0.16129032258064516,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.03225806451612903
2698,Il vit un grand nombre de serpents qui en arrivant près d'un certain rocher le touchaient d'une herbe qu'ils tenaient à la bouche.,2,1.0,0.1302019446522064,0.08035714285714285,0.08333333333333334,1.0,0.08333333333333334,0.22463768115942032,0.08108108108108107,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.0,0.18518518518518517,0.0,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0
2699,Pouvez-vous nous donner un peu plus de détails ?,1,1.0,0.06614537295165565,0.02806122448979592,0.0303030303030303,1.0,0.0303030303030303,0.2037037037037037,0.030030030030030026,0.1,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
2700,Tu bois du vin.,0,1.0,0.04142789148024749,0.007015306122448979,0.011363636363636364,1.0,0.011363636363636364,0.08333333333333334,0.012012012012012012,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0
2701,"Les jambes sont visiblement instituées pour être chaussées, et nous avons des chaussures.",3,1.0,0.10676095283425124,0.05420918367346938,0.045454545454545456,1.0,0.045454545454545456,0.326923076923077,0.04504504504504504,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.2,0.0,0.0
2702,Elle est marquée par une reprise de la polémique sur les Centres d'Aide par le Travail.,2,1.0,0.11223825389270414,0.052933673469387744,0.05681818181818182,0.9371234939759038,0.05681818181818182,0.20833333333333334,0.05405405405405405,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.05555555555555555,0.0,0.0
2703,"Avant, je me disais que ma vie était une tragédie.",2,0.7000000000000002,0.07310804378867206,0.029336734693877552,0.03409090909090909,1.0,0.03409090909090909,0.17499999999999996,0.036036036036036036,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
2704,Donc on modifie complètement la psychologie de l'élève au sein même du groupe classe.,4,1.0,0.10145606076795305,0.05165816326530612,0.04924242424242424,1.0,0.04924242424242424,0.261904761904762,0.04804804804804805,0.0625,0.1875,0.0,0.0,0.0,0.125,0.0625,0.0,0.3125,0.0,0.1875,0.0,0.0625,0.0,0.0
2705,Une terreur mêlée d'affection se peignit sur sa figure.,5,1.0,0.07441354457061261,0.03252551020408163,0.0303030303030303,1.0,0.0303030303030303,0.2685185185185185,0.03303303303303303,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0
2706,"Quand Arthur rentrait enfin, je lui faisais la fête en sautant dans tous les sens, et il me sortions pour notre promenade au parc, caressait derrière les oreilles en ria Ensuite, nous où nous retrouvions quelques amis",4,1.0,0.18388082124806132,0.13584183673469385,0.13636363636363638,0.9184304786714427,0.13636363636363638,0.240990990990991,0.12312312312312311,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.0,0.0,0.12195121951219512,0.17073170731707318,0.0,0.17073170731707318,0.0,0.14634146341463414,0.024390243902439025,0.14634146341463414,0.024390243902439025,0.024390243902439025
2707,J'étais obligé d'ouvrir la fenêtre pour respirer ; mon sang me brûlait en circulant dans mes veines.,5,0.8235294117647056,0.110109665951102,0.061224489795918366,0.06060606060606061,1.0,0.06060606060606061,0.24509803921568626,0.030030030030030026,0.1,0.0,0.0,0.0,0.05,0.15,0.1,0.0,0.15,0.0,0.2,0.1,0.15,0.0,0.0
2708,Ces molécules organiques pouvaient être récoltées grâce à l'échantillon au sol (qui devait ensuite être réchauffé avant de pouvoir être analysé) mais pas seulement.,3,1.0,0.12104712041884814,0.1020408163265306,0.08712121212121213,0.9161646586345382,0.08712121212121213,0.32291666666666663,0.08408408408408408,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.17857142857142858,0.0,0.0
2709,"L'ambitieux a les dents longues mais pour réussir, les ambitieux doivent être prudents et persévérants sinon ils peuvent se casser les dents.",3,1.0,0.11707174822760805,0.08737244897959183,0.07954545454545456,0.9085432639649508,0.07954545454545456,0.28787878787878785,0.07507507507507508,0.08,0.04,0.08,0.0,0.04,0.16,0.08,0.0,0.12,0.0,0.04,0.16,0.2,0.0,0.0
2710,Avez-vous des déclarations à faire à ce sujet,1,0.625,0.07728564629088189,0.026147959183673467,0.026515151515151516,0.8742469879518073,0.026515151515151516,0.22916666666666666,0.02702702702702703,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0
2711,"Non, ne sors pas jouer sans protection !",1,1.0,0.06391731828381042,0.022959183673469385,0.026515151515151516,1.0,0.026515151515151516,0.17708333333333334,0.02702702702702703,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0
2712,"Au village, il y a les pour et les contre. Mais les enthousiastes sont les plus nombreux.",1,0.8235294117647056,0.0740654110287618,0.05420918367346938,0.06060606060606061,0.8224663359319632,0.06060606060606061,0.19117647058823525,0.030030030030030026,0.15,0.05,0.1,0.0,0.05,0.2,0.1,0.0,0.15,0.0,0.1,0.05,0.05,0.0,0.0
2713,J'ai eu un week-end un peu spécial.,0,1.0,0.059182702114639274,0.019770408163265304,0.022727272727272728,0.8562822719449226,0.022727272727272728,0.17857142857142858,0.03303303303303303,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
2714,Je vais partir.,0,1.0,0.045257360440606506,0.007015306122448979,0.007575757575757576,1.0,0.007575757575757576,0.1944444444444444,0.012012012012012012,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2715,"Quand on est petit, on apprend à marcher dès huit mois.",1,1.0,0.07310804378867206,0.03252551020408163,0.03787878787878789,0.9085432639649508,0.03787878787878789,0.17424242424242423,0.039039039039039033,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693
2716,"En deuxième position, les Français font figurer les bonnes manières, puis le sens des responsabilités.",3,1.0,0.10618073026449987,0.062499999999999986,0.05303030303030304,0.9329317269076306,0.05303030303030304,0.3222222222222222,0.05405405405405405,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0
2717,"Pour presque chaque pays, on peut en gros dessiner le schéma suivant: la cour est normalement le centre du goût, des manières et des idées venues de France et certaines de ces attitudes sont imitées par les solliciteurs qui gravitent autour de l'aristocratie et le haut personnel domestique.",5,0.9375,0.2390702658597946,0.18303571428571427,0.17803030303030304,0.8532881526104418,0.17803030303030304,0.2569444444444444,0.15915915915915918,0.07547169811320754,0.05660377358490566,0.05660377358490566,0.0,0.03773584905660377,0.16981132075471697,0.05660377358490566,0.0,0.20754716981132076,0.0,0.1509433962264151,0.09433962264150944,0.07547169811320754,0.018867924528301886,0.0
2718,Et fringants.,3,1.0,0.05848643503093764,0.005739795918367346,0.003787878787878788,1.0,0.003787878787878788,0.33333333333333337,0.0015015015015015015,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2719,"Le quartier est tranquille et agréable, et pas trop loin de l'Université",0,0.75,0.09037546746447268,0.0433673469387755,0.04166666666666667,0.9161646586345382,0.04166666666666667,0.2569444444444444,0.039039039039039033,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0
2720,Et comment le conservatoire finance-t-il la protection du littoral et l'accueil du public ?,4,1.0,0.11530182906099135,0.05548469387755101,0.04924242424242424,0.9281411359724614,0.04924242424242424,0.29761904761904756,0.04804804804804805,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.29411764705882354,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0
2721,L'indicateur n'était que de 40% chez les femmes en 2009.,1,0.7000000000000002,0.06962670837016385,0.033163265306122444,0.03409090909090909,1.0,0.03409090909090909,0.225,0.04204204204204204,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0
2722,"On annonça qu'on avait servi ; j'offris à Ellénore mon bras, qu'elle ne put refuser.",4,1.0,0.09283561116021846,0.0510204081632653,0.05303030303030304,1.0,0.05303030303030304,0.22222222222222224,0.030030030030030026,0.15,0.05,0.0,0.0,0.05,0.05,0.25,0.0,0.05,0.0,0.05,0.0,0.25,0.05,0.05
2723,"Forcée à admettre que je ne manifestais aucune disposition spéciale, ni talent caché, ma mère finit par conclure, comme tant d'autres mères avant elle, qu'il ne me restait plus qu'une solution: la diplomatie.",5,1.0,0.1706550622152716,0.1301020408163265,0.12121212121212122,0.9695144213216503,0.12121212121212122,0.2777777777777778,0.12612612612612614,0.14285714285714285,0.09523809523809523,0.023809523809523808,0.0,0.0,0.11904761904761904,0.09523809523809523,0.0,0.14285714285714285,0.0,0.09523809523809523,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142
